Image,MA_pixels,HE_pixels,EX_pixels,SE_pixels,OD_pixels
IDRiD_071.jpg,869.0,5.0,72.0,1599.0,228.0
IDRiD_072.jpg,217.0,0.0,221.0,784.0,120.0
IDRiD_073.jpg,10819.0,58.0,2179.0,24631.0,1780.0
IDRiD_074.jpg,2139.0,13.0,1159.0,5600.0,375.0
IDRiD_075.jpg,92.0,0.0,460.0,523.0,28.0
IDRiD_076.jpg,244.0,0.0,331.0,586.0,6.0
IDRiD_077.jpg,2610.0,76.0,23013.0,14442.0,420.0
IDRiD_078.jpg,17638.0,5755.0,2913.0,22878.0,12884.0
IDRiD_079.jpg,472.0,0.0,274.0,1443.0,380.0
IDRiD_080.jpg,994.0,2.0,541.0,1835.0,196.0
IDRiD_081.jpg,1303.0,14.0,13824.0,6753.0,1309.0
IDRiD_082.jpg,8644.0,2584.0,1489.0,10692.0,3497.0
IDRiD_083.jpg,162.0,0.0,326.0,921.0,87.0
IDRiD_084.jpg,281.0,5.0,0.0,913.0,744.0
IDRiD_085.jpg,91.0,0.0,0.0,561.0,0.0
IDRiD_086.jpg,41.0,0.0,285.0,607.0,0.0
IDRiD_087.jpg,1078.0,0.0,1688.0,2966.0,24.0
IDRiD_088.jpg,304.0,4.0,0.0,600.0,1233.0
IDRiD_089.jpg,171.0,6.0,158.0,1259.0,2.0
IDRiD_090.jpg,165.0,0.0,748.0,791.0,5.0
IDRiD_091.jpg,491.0,0.0,428.0,687.0,2.0
IDRiD_092.jpg,251.0,0.0,468.0,730.0,27.0
IDRiD_093.jpg,112.0,0.0,147.0,606.0,57.0
IDRiD_094.jpg,101.0,0.0,164.0,483.0,0.0
IDRiD_095.jpg,15504.0,224.0,637.0,22288.0,10127.0
IDRiD_096.jpg,401.0,0.0,498.0,1462.0,23.0
IDRiD_097.jpg,21801.0,608.0,1559.0,24326.0,2331.0
IDRiD_098.jpg,342.0,0.0,378.0,1317.0,124.0
IDRiD_099.jpg,568.0,0.0,684.0,1513.0,17.0
IDRiD_100.jpg,325.0,0.0,161.0,740.0,0.0
IDRiD_101.jpg,4012.0,37.0,473.0,6379.0,1140.0
IDRiD_102.jpg,10190.0,435.0,368.0,13260.0,4859.0
IDRiD_103.jpg,550.0,10.0,0.0,911.0,1413.0
IDRiD_104.jpg,840.0,0.0,616.0,1418.0,113.0
IDRiD_105.jpg,967.0,2.0,914.0,2390.0,224.0
IDRiD_106.jpg,1490.0,0.0,1071.0,2844.0,105.0
IDRiD_107.jpg,560.0,0.0,241.0,970.0,5.0
IDRiD_108.jpg,1882.0,5.0,315.0,2407.0,941.0
IDRiD_109.jpg,774.0,2.0,251.0,886.0,19.0
IDRiD_110.jpg,182.0,0.0,11.0,525.0,0.0
IDRiD_111.jpg,66.0,0.0,115.0,756.0,28.0
IDRiD_112.jpg,454.0,7.0,0.0,912.0,1138.0
IDRiD_113.jpg,2464.0,27.0,14.0,3697.0,1120.0
IDRiD_114.jpg,129.0,0.0,0.0,489.0,0.0
IDRiD_115.jpg,391.0,40.0,5320.0,2361.0,536.0
IDRiD_116.jpg,8293.0,201.0,8829.0,17520.0,1302.0
IDRiD_117.jpg,1182.0,0.0,265.0,1724.0,641.0
IDRiD_118.jpg,834.0,0.0,712.0,1166.0,86.0
IDRiD_119.jpg,592.0,0.0,824.0,1175.0,104.0
IDRiD_120.jpg,757.0,0.0,1117.0,2290.0,37.0
IDRiD_121.jpg,1996.0,0.0,821.0,1797.0,502.0
IDRiD_122.jpg,179.0,0.0,0.0,616.0,343.0
IDRiD_123.jpg,1026.0,0.0,945.0,1239.0,9.0
IDRiD_124.jpg,42.0,0.0,0.0,355.0,0.0
IDRiD_125.jpg,205.0,0.0,239.0,866.0,0.0
IDRiD_126.jpg,1542.0,0.0,4.0,2164.0,403.0
IDRiD_127.jpg,63.0,0.0,301.0,490.0,0.0
IDRiD_128.jpg,3515.0,34.0,6965.0,10633.0,0.0
IDRiD_129.jpg,3217.0,13.0,686.0,5610.0,667.0
IDRiD_130.jpg,136.0,2.0,28.0,637.0,55.0
IDRiD_131.jpg,750.0,0.0,6.0,840.0,7.0
IDRiD_132.jpg,3304.0,23.0,980.0,6772.0,681.0
IDRiD_133.jpg,277.0,0.0,530.0,1504.0,152.0
IDRiD_134.jpg,431.0,24.0,17.0,1141.0,824.0
IDRiD_135.jpg,2595.0,31.0,0.0,3657.0,1350.0
IDRiD_136.jpg,32.0,0.0,0.0,349.0,0.0
IDRiD_137.jpg,20.0,0.0,0.0,338.0,0.0
IDRiD_138.jpg,609.0,10.0,0.0,1260.0,1445.0
IDRiD_139.jpg,205.0,13.0,7.0,713.0,880.0
IDRiD_140.jpg,354.0,0.0,0.0,978.0,699.0
IDRiD_141.jpg,9240.0,49.0,0.0,11863.0,1976.0
IDRiD_142.jpg,279.0,69.0,8.0,970.0,0.0
IDRiD_143.jpg,295.0,16.0,11.0,888.0,315.0
IDRiD_144.jpg,2012.0,156.0,0.0,2726.0,1652.0
IDRiD_145.jpg,394.0,8.0,0.0,845.0,929.0
IDRiD_146.jpg,324.0,0.0,0.0,746.0,329.0
IDRiD_147.jpg,378.0,0.0,0.0,754.0,306.0
IDRiD_148.jpg,73.0,0.0,0.0,515.0,0.0
IDRiD_149.jpg,80.0,0.0,0.0,458.0,0.0
IDRiD_150.jpg,80.0,0.0,6.0,473.0,0.0
IDRiD_151.jpg,61.0,0.0,23.0,463.0,0.0
IDRiD_152.jpg,164.0,0.0,130.0,643.0,0.0
IDRiD_153.jpg,87.0,0.0,0.0,442.0,0.0
IDRiD_154.jpg,105.0,0.0,102.0,591.0,4.0
IDRiD_155.jpg,121.0,29.0,298.0,928.0,208.0
IDRiD_156.jpg,940.0,39.0,26.0,1565.0,755.0
IDRiD_157.jpg,371.0,28.0,0.0,817.0,587.0
IDRiD_158.jpg,1990.0,46.0,3.0,3032.0,489.0
IDRiD_159.jpg,253.0,2.0,0.0,620.0,490.0
IDRiD_160.jpg,144.0,0.0,0.0,442.0,0.0
IDRiD_161.jpg,466.0,3.0,0.0,810.0,697.0
IDRiD_162.jpg,12814.0,80.0,23.0,25316.0,15074.0
IDRiD_163.jpg,696.0,14.0,82.0,1467.0,1458.0
IDRiD_164.jpg,1314.0,0.0,395.0,2353.0,6.0
IDRiD_165.jpg,474.0,0.0,121.0,810.0,177.0
IDRiD_166.jpg,118.0,3.0,243.0,763.0,279.0
IDRiD_167.jpg,83.0,0.0,145.0,713.0,0.0
IDRiD_168.jpg,179.0,0.0,0.0,591.0,408.0
IDRiD_169.jpg,386.0,5.0,0.0,785.0,827.0
IDRiD_170.jpg,83.0,0.0,86.0,521.0,0.0
IDRiD_171.jpg,143.0,0.0,134.0,583.0,0.0
IDRiD_172.jpg,510.0,6.0,0.0,977.0,737.0
IDRiD_173.jpg,408.0,4.0,0.0,833.0,551.0
IDRiD_174.jpg,213.0,0.0,4.0,762.0,141.0
IDRiD_175.jpg,228.0,2.0,13.0,754.0,129.0
IDRiD_176.jpg,361.0,4.0,53.0,1147.0,949.0
IDRiD_177.jpg,2138.0,6.0,504.0,5166.0,582.0
IDRiD_178.jpg,1024.0,6.0,1356.0,2135.0,285.0
IDRiD_179.jpg,2232.0,2274.0,19.0,2193.0,589.0
IDRiD_180.jpg,3384.0,1976.0,0.0,4269.0,1715.0
IDRiD_181.jpg,11516.0,989.0,983.0,16610.0,6601.0
IDRiD_182.jpg,844.0,1149.0,0.0,2268.0,688.0
IDRiD_183.jpg,1624.0,71.0,5226.0,12182.0,279.0
IDRiD_184.jpg,1199.0,525.0,0.0,1493.0,2639.0
IDRiD_185.jpg,2119.0,112.0,0.0,3447.0,1993.0
IDRiD_186.jpg,842.0,79.0,196.0,1331.0,1470.0
IDRiD_187.jpg,799.0,9.0,611.0,2135.0,20.0
IDRiD_188.jpg,1380.0,10.0,686.0,4306.0,320.0
IDRiD_189.jpg,778.0,0.0,916.0,989.0,1.0
IDRiD_190.jpg,6751.0,93.0,466.0,9419.0,1307.0
IDRiD_191.jpg,2802.0,15.0,4761.0,11611.0,407.0
IDRiD_192.jpg,2825.0,114.0,3747.0,10259.0,2.0
IDRiD_193.jpg,2557.0,75.0,141.0,3954.0,889.0
IDRiD_194.jpg,413.0,15.0,116.0,1134.0,177.0
IDRiD_195.jpg,10688.0,2355.0,1209.0,16442.0,5702.0
IDRiD_196.jpg,2788.0,1323.0,10.0,5316.0,9620.0
IDRiD_197.jpg,9102.0,3712.0,2057.0,12938.0,14450.0
IDRiD_198.jpg,1336.0,16.0,220.0,3030.0,967.0
IDRiD_199.jpg,177.0,11.0,157.0,833.0,936.0
IDRiD_200.jpg,334.0,10.0,214.0,991.0,38.0
IDRiD_201.jpg,8397.0,833.0,2147.0,11159.0,1577.0
IDRiD_202.jpg,5914.0,2726.0,1484.0,7544.0,1891.0
IDRiD_203.jpg,6724.0,142.0,1754.0,10963.0,1166.0
IDRiD_204.jpg,2699.0,112.0,48.0,3698.0,1837.0
IDRiD_205.jpg,3306.0,1182.0,145.0,5848.0,2713.0
IDRiD_206.jpg,588.0,0.0,569.0,1115.0,581.0
IDRiD_207.jpg,11214.0,215.0,5492.0,22232.0,504.0
IDRiD_208.jpg,2383.0,1.0,949.0,2644.0,176.0
IDRiD_209.jpg,681.0,242.0,0.0,1221.0,1260.0
IDRiD_210.jpg,3511.0,136.0,1512.0,6269.0,1455.0
IDRiD_211.jpg,917.0,44.0,184.0,1635.0,1881.0
IDRiD_212.jpg,1808.0,721.0,1.0,3937.0,3185.0
IDRiD_213.jpg,5606.0,320.0,0.0,7030.0,10084.0
IDRiD_214.jpg,25955.0,278.0,13951.0,39487.0,842.0
IDRiD_215.jpg,474.0,16.0,771.0,961.0,212.0
IDRiD_216.jpg,21857.0,142.0,3872.0,26315.0,2374.0
IDRiD_217.jpg,8663.0,1085.0,2171.0,11073.0,2575.0
IDRiD_218.jpg,5711.0,822.0,410.0,7504.0,1519.0
IDRiD_219.jpg,4898.0,64.0,0.0,6655.0,1276.0
IDRiD_220.jpg,14236.0,80.0,839.0,19389.0,1739.0
IDRiD_221.jpg,2484.0,745.0,170.0,3797.0,1410.0
IDRiD_222.jpg,2798.0,442.0,109.0,3930.0,1641.0
IDRiD_223.jpg,208.0,24.0,82.0,912.0,430.0
IDRiD_224.jpg,402.0,0.0,2334.0,950.0,122.0
IDRiD_225.jpg,813.0,61.0,0.0,1851.0,861.0
IDRiD_226.jpg,6780.0,155.0,1135.0,9013.0,1415.0
IDRiD_227.jpg,5335.0,75.0,1341.0,7497.0,1016.0
IDRiD_228.jpg,3905.0,4.0,459.0,6101.0,750.0
IDRiD_229.jpg,3925.0,281.0,76.0,5422.0,1971.0
IDRiD_230.jpg,1681.0,265.0,0.0,1926.0,2256.0
IDRiD_231.jpg,3683.0,7.0,1173.0,10340.0,1061.0
IDRiD_232.jpg,3434.0,2.0,643.0,6508.0,395.0
IDRiD_233.jpg,1464.0,267.0,0.0,2479.0,1571.0
IDRiD_234.jpg,666.0,125.0,0.0,1468.0,1260.0
IDRiD_235.jpg,2228.0,1157.0,15.0,4414.0,1824.0
IDRiD_236.jpg,1711.0,11.0,1026.0,10897.0,129.0
IDRiD_237.jpg,2221.0,48.0,842.0,11956.0,192.0
IDRiD_238.jpg,725.0,164.0,0.0,1191.0,1646.0
IDRiD_239.jpg,1204.0,0.0,782.0,3322.0,278.0
IDRiD_240.jpg,234.0,0.0,390.0,1038.0,171.0
IDRiD_241.jpg,4183.0,570.0,41.0,5105.0,2256.0
IDRiD_242.jpg,2082.0,8.0,3113.0,7859.0,125.0
IDRiD_243.jpg,2664.0,300.0,4.0,4114.0,1714.0
IDRiD_244.jpg,6065.0,536.0,1.0,7454.0,3540.0
IDRiD_245.jpg,2104.0,2.0,1007.0,6007.0,677.0
IDRiD_246.jpg,1909.0,0.0,752.0,2708.0,418.0
IDRiD_247.jpg,2771.0,313.0,0.0,3676.0,6064.0
IDRiD_248.jpg,913.0,84.0,0.0,1201.0,1844.0
IDRiD_249.jpg,11167.0,3604.0,4228.0,14266.0,3818.0
IDRiD_250.jpg,19058.0,5444.0,4097.0,26123.0,2998.0
IDRiD_251.jpg,3619.0,307.0,4.0,4733.0,2054.0
IDRiD_252.jpg,4454.0,57.0,0.0,5286.0,8277.0
IDRiD_253.jpg,3272.0,818.0,12.0,5286.0,7060.0
IDRiD_254.jpg,2710.0,16.0,1276.0,5633.0,218.0
IDRiD_255.jpg,865.0,199.0,0.0,735.0,1682.0
IDRiD_256.jpg,293.0,23.0,0.0,1323.0,1360.0
IDRiD_257.jpg,473.0,12.0,133.0,1178.0,26.0
IDRiD_258.jpg,8185.0,84.0,213.0,12527.0,1095.0
IDRiD_259.jpg,4704.0,1285.0,2.0,7612.0,20620.0
IDRiD_260.jpg,452.0,17.0,350.0,1092.0,268.0
IDRiD_261.jpg,1115.0,3.0,248.0,2134.0,958.0
IDRiD_262.jpg,7267.0,197.0,2750.0,17452.0,758.0
IDRiD_263.jpg,4326.0,37.0,451.0,6834.0,711.0
IDRiD_264.jpg,2181.0,1670.0,31.0,2887.0,2519.0
IDRiD_265.jpg,8436.0,89.0,959.0,19032.0,2949.0
IDRiD_266.jpg,8116.0,11.0,511.0,12569.0,1133.0
IDRiD_267.jpg,1042.0,346.0,0.0,924.0,1398.0
IDRiD_268.jpg,9443.0,64.0,565.0,14249.0,1694.0
IDRiD_269.jpg,374.0,16.0,910.0,960.0,134.0
IDRiD_270.jpg,1153.0,8.0,475.0,1585.0,672.0
IDRiD_271.jpg,829.0,3.0,1189.0,1437.0,26.0
IDRiD_272.jpg,229.0,0.0,988.0,703.0,5.0
IDRiD_273.jpg,9631.0,1485.0,962.0,13232.0,7311.0
IDRiD_274.jpg,103.0,0.0,0.0,436.0,0.0
IDRiD_275.jpg,5905.0,424.0,8.0,8292.0,3848.0
IDRiD_276.jpg,2206.0,308.0,101.0,3271.0,1231.0
IDRiD_277.jpg,1747.0,1.0,390.0,3941.0,169.0
IDRiD_278.jpg,142.0,0.0,0.0,397.0,0.0
IDRiD_279.jpg,472.0,0.0,274.0,1443.0,380.0
IDRiD_280.jpg,643.0,0.0,661.0,785.0,163.0
IDRiD_281.jpg,179.0,0.0,447.0,767.0,204.0
IDRiD_282.jpg,5348.0,0.0,970.0,13125.0,2267.0
IDRiD_283.jpg,1708.0,1.0,1071.0,4694.0,92.0
IDRiD_284.jpg,1836.0,0.0,762.0,2963.0,279.0
IDRiD_285.jpg,5119.0,451.0,2727.0,8906.0,1598.0
IDRiD_286.jpg,1966.0,35.0,66.0,3384.0,1224.0
IDRiD_287.jpg,4212.0,11.0,3177.0,8626.0,411.0
IDRiD_288.jpg,3024.0,15.0,824.0,3633.0,609.0
IDRiD_289.jpg,7257.0,406.0,16.0,9185.0,3219.0
IDRiD_290.jpg,7243.0,1514.0,1858.0,9193.0,1861.0
IDRiD_291.jpg,6058.0,118.0,4.0,8312.0,1368.0
IDRiD_292.jpg,2555.0,581.0,2.0,4852.0,5166.0
IDRiD_293.jpg,4183.0,1.0,2928.0,9766.0,45.0
IDRiD_294.jpg,5766.0,0.0,1798.0,8762.0,164.0
IDRiD_295.jpg,3928.0,174.0,136.0,5441.0,1546.0
IDRiD_296.jpg,975.0,142.0,457.0,1739.0,665.0
IDRiD_297.jpg,4962.0,555.0,28.0,6978.0,2555.0
IDRiD_298.jpg,346.0,3.0,0.0,796.0,909.0
IDRiD_299.jpg,2876.0,0.0,600.0,2806.0,738.0
IDRiD_300.jpg,1562.0,15.0,852.0,3374.0,237.0
IDRiD_301.jpg,2608.0,23.0,3240.0,7962.0,589.0
IDRiD_302.jpg,3045.0,0.0,685.0,4630.0,745.0
IDRiD_303.jpg,17627.0,268.0,4176.0,27759.0,832.0
IDRiD_304.jpg,11487.0,42.0,847.0,21317.0,709.0
IDRiD_305.jpg,3911.0,98.0,0.0,5837.0,7301.0
IDRiD_306.jpg,9300.0,118.0,1.0,10624.0,14776.0
IDRiD_307.jpg,14559.0,360.0,5744.0,21612.0,1584.0
IDRiD_308.jpg,2791.0,15.0,2850.0,6370.0,122.0
IDRiD_309.jpg,2131.0,0.0,589.0,2915.0,177.0
IDRiD_310.jpg,4878.0,516.0,0.0,6844.0,13268.0
IDRiD_311.jpg,3959.0,478.0,0.0,3544.0,5443.0
IDRiD_312.jpg,477.0,13.0,0.0,752.0,1263.0
IDRiD_313.jpg,2135.0,2.0,4262.0,6752.0,228.0
IDRiD_314.jpg,1440.0,0.0,339.0,2792.0,438.0
IDRiD_315.jpg,4373.0,904.0,261.0,6019.0,1721.0
IDRiD_316.jpg,5324.0,164.0,4838.0,13798.0,1384.0
IDRiD_317.jpg,5782.0,39.0,1720.0,11606.0,1233.0
IDRiD_318.jpg,2708.0,25.0,521.0,4084.0,800.0
IDRiD_319.jpg,1317.0,4.0,1552.0,5153.0,121.0
IDRiD_320.jpg,79.0,0.0,3.0,570.0,36.0
IDRiD_321.jpg,285.0,0.0,331.0,774.0,41.0
IDRiD_322.jpg,469.0,0.0,524.0,803.0,1.0
IDRiD_323.jpg,1392.0,0.0,518.0,2663.0,270.0
IDRiD_324.jpg,249.0,1.0,322.0,1070.0,277.0
IDRiD_325.jpg,9982.0,1441.0,2773.0,12253.0,2429.0
IDRiD_326.jpg,7083.0,787.0,1494.0,9421.0,5253.0
IDRiD_327.jpg,222.0,0.0,199.0,919.0,75.0
IDRiD_328.jpg,143.0,0.0,103.0,690.0,63.0
IDRiD_329.jpg,7856.0,11.0,227.0,13659.0,423.0
IDRiD_330.jpg,3622.0,38.0,3853.0,10521.0,298.0
IDRiD_331.jpg,7445.0,375.0,2.0,9471.0,1403.0
IDRiD_332.jpg,513.0,0.0,96.0,716.0,6.0
IDRiD_333.jpg,14961.0,14.0,0.0,17760.0,1934.0
IDRiD_334.jpg,2006.0,6.0,504.0,2746.0,0.0
IDRiD_335.jpg,19086.0,7231.0,9049.0,30872.0,11131.0
IDRiD_336.jpg,155.0,0.0,27.0,581.0,22.0
IDRiD_337.jpg,17.0,0.0,0.0,341.0,0.0
IDRiD_338.jpg,689.0,0.0,433.0,1264.0,125.0
IDRiD_339.jpg,204.0,1.0,167.0,769.0,2.0
IDRiD_340.jpg,2762.0,38.0,110.0,3060.0,837.0
IDRiD_341.jpg,346.0,0.0,272.0,698.0,0.0
IDRiD_342.jpg,11743.0,1592.0,8133.0,18859.0,4055.0
IDRiD_343.jpg,102.0,0.0,157.0,908.0,506.0
IDRiD_344.jpg,4934.0,38.0,2429.0,8414.0,479.0
IDRiD_345.jpg,484.0,7.0,0.0,988.0,1178.0
IDRiD_346.jpg,264.0,10.0,0.0,685.0,526.0
IDRiD_347.jpg,957.0,18.0,936.0,1489.0,69.0
IDRiD_348.jpg,1125.0,0.0,2096.0,1910.0,220.0
IDRiD_349.jpg,182.0,0.0,177.0,795.0,114.0
IDRiD_350.jpg,392.0,0.0,198.0,740.0,14.0
IDRiD_351.jpg,10662.0,33.0,1800.0,15628.0,1178.0
IDRiD_352.jpg,3133.0,549.0,135.0,4582.0,1743.0
IDRiD_353.jpg,2535.0,116.0,43.0,3754.0,1083.0
IDRiD_354.jpg,5476.0,111.0,10869.0,23883.0,576.0
IDRiD_355.jpg,18341.0,534.0,2165.0,22050.0,1300.0
IDRiD_356.jpg,1029.0,0.0,647.0,1801.0,245.0
IDRiD_357.jpg,987.0,12.0,625.0,3881.0,3.0
IDRiD_358.jpg,250.0,12.0,21.0,759.0,233.0
IDRiD_359.jpg,5023.0,1.0,1191.0,13635.0,1764.0
IDRiD_360.jpg,377.0,22.0,407.0,722.0,4.0
IDRiD_361.jpg,1395.0,0.0,487.0,1235.0,71.0
IDRiD_362.jpg,10141.0,296.0,813.0,13908.0,2146.0
IDRiD_363.jpg,1016.0,40.0,4958.0,6596.0,93.0
IDRiD_364.jpg,1423.0,4.0,459.0,11081.0,437.0
IDRiD_365.jpg,2614.0,114.0,93.0,3961.0,1208.0
IDRiD_366.jpg,40.0,0.0,226.0,557.0,1.0
IDRiD_367.jpg,15525.0,517.0,0.0,19055.0,13246.0
IDRiD_368.jpg,9680.0,415.0,98.0,14951.0,17372.0
IDRiD_369.jpg,4651.0,60.0,593.0,5446.0,1192.0
IDRiD_370.jpg,1331.0,12.0,60.0,2114.0,106.0
IDRiD_371.jpg,4552.0,137.0,1.0,7260.0,3843.0
IDRiD_372.jpg,7016.0,327.0,70.0,8168.0,1554.0
IDRiD_373.jpg,6918.0,39.0,776.0,8777.0,399.0
IDRiD_374.jpg,501.0,12.0,0.0,693.0,672.0
IDRiD_375.jpg,10819.0,58.0,2179.0,24631.0,1780.0
IDRiD_376.jpg,8200.0,213.0,7318.0,17143.0,1069.0
IDRiD_377.jpg,1190.0,10.0,1354.0,2662.0,902.0
IDRiD_378.jpg,243.0,0.0,22.0,704.0,1.0
IDRiD_379.jpg,1856.0,62.0,122.0,3233.0,867.0
IDRiD_380.jpg,6966.0,47.0,1695.0,18246.0,494.0
IDRiD_381.jpg,7825.0,56.0,1633.0,11512.0,84.0
IDRiD_382.jpg,5622.0,142.0,0.0,10300.0,12389.0
IDRiD_383.jpg,360.0,67.0,2.0,1189.0,1564.0
IDRiD_384.jpg,575.0,38.0,249.0,1384.0,1186.0
IDRiD_385.jpg,2077.0,38.0,3017.0,8532.0,41.0
IDRiD_386.jpg,3647.0,454.0,51.0,4825.0,1807.0
IDRiD_387.jpg,1007.0,0.0,285.0,1837.0,276.0
IDRiD_388.jpg,9492.0,288.0,5876.0,16338.0,812.0
IDRiD_389.jpg,195.0,0.0,166.0,1133.0,144.0
IDRiD_390.jpg,812.0,1.0,389.0,1774.0,7.0
IDRiD_391.jpg,16426.0,70.0,906.0,20286.0,1423.0
IDRiD_392.jpg,439.0,0.0,893.0,1142.0,20.0
IDRiD_393.jpg,2440.0,77.0,3113.0,10971.0,8.0
IDRiD_394.jpg,437.0,0.0,173.0,1503.0,0.0
IDRiD_395.jpg,8547.0,176.0,7770.0,16292.0,1407.0
IDRiD_396.jpg,3503.0,59.0,201.0,4505.0,1245.0
IDRiD_397.jpg,300.0,12.0,0.0,577.0,694.0
IDRiD_398.jpg,241.0,0.0,4.0,816.0,6.0
IDRiD_399.jpg,11093.0,1392.0,3980.0,13815.0,1855.0
IDRiD_400.jpg,11903.0,112.0,382.0,15254.0,1248.0
IDRiD_401.jpg,3400.0,2.0,402.0,5198.0,258.0
IDRiD_402.jpg,11685.0,155.0,538.0,14814.0,1316.0
IDRiD_403.jpg,11467.0,567.0,5609.0,17722.0,2217.0
IDRiD_404.jpg,16367.0,757.0,61.0,24390.0,14466.0
IDRiD_405.jpg,11180.0,19.0,1270.0,16029.0,1098.0
IDRiD_406.jpg,2919.0,135.0,401.0,4747.0,1216.0
IDRiD_407.jpg,5460.0,27.0,1928.0,10090.0,220.0
IDRiD_408.jpg,5763.0,90.0,877.0,8980.0,541.0
IDRiD_409.jpg,2532.0,0.0,2175.0,6345.0,60.0
IDRiD_410.jpg,509.0,2.0,720.0,691.0,22.0
